Date,^MERV,^BVSP,^DJI,^GSPC,^STOXX50E,^HSI,^FTSE,^N100,^GSPTSE,^KS11,^IXIC,^AXJO,^GDAXI,^NSEI,000001.SS,FTSEMIB.MI,^FCHI,^RUT,^N225,^IBEX
2014-09-29,12593.0,54625.0,17071.220703125,1977.800048828125,3186.949951171875,23229.2109375,6646.60009765625,835.8099975585938,14976.900390625,2026.5999755859375,4505.85009765625,5264.2001953125,9422.91015625,7958.89990234375,2357.7109375,20526.0,4358.06982421875,1117.9100341796875,16310.6396484375,10685.9892578125
2014-09-30,12549.0,54116.0,17042.900390625,1972.2900390625,3225.929931640625,22932.98046875,6622.7001953125,844.219970703125,14960.5,2020.0899658203125,4493.39013671875,5292.7998046875,9474.2998046875,7964.7998046875,2363.8701171875,20892.0,4416.240234375,1101.6800537109375,16173.51953125,10825.4892578125
2014-10-01,11516.0,52858.0,16804.7109375,1946.1600341796875,3195.080078125,,6557.5,835.0599975585938,14805.400390625,1991.5400390625,4422.08984375,5334.10009765625,9382.0302734375,7945.5498046875,,20706.0,4365.27001953125,1085.4100341796875,16082.25,10753.189453125
2014-10-02,10703.0,53519.0,16801.05078125,1946.1700439453125,3106.419921875,,6446.39990234375,813.719970703125,14760.599609375,1976.1600341796875,4430.2001953125,5297.7001953125,9195.6796875,,,19894.0,4242.669921875,1096.3800048828125,15661.990234375,10418.0888671875
2014-10-03,11419.0,54540.0,17009.689453125,1967.9000244140625,3133.3701171875,23064.560546875,6527.89990234375,821.9500122070312,14789.7998046875,,4475.6201171875,5318.2001953125,,,,20200.0,4281.740234375,1104.739990234375,15708.650390625,10567.5888671875
2014-10-06,10926.0,57116.0,16991.91015625,1964.8199462890625,3138.669921875,23315.0390625,6563.7001953125,823.3499755859375,14743.099609375,1968.3900146484375,4454.7998046875,5292.89990234375,9209.509765625,,,20119.0,4286.52001953125,1094.6500244140625,15890.9501953125,10645.689453125
2014-10-07,10915.0,57436.0,16719.390625,1935.0999755859375,3082.10009765625,23422.51953125,6495.60009765625,809.6900024414062,14576.5,1972.9100341796875,4385.2001953125,5284.2001953125,9086.2099609375,7852.39990234375,,19771.0,4209.14013671875,1076.31005859375,15783.830078125,10430.689453125
2014-10-08,10774.0,57058.0,16994.220703125,1968.8900146484375,3053.31005859375,23263.330078125,6482.2001953125,802.969970703125,14666.5,1965.25,4468.58984375,5241.2998046875,8995.330078125,7842.7001953125,2382.7939453125,19645.0,4168.1201171875,1097.1199951171875,15595.98046875,10338.9892578125
2014-10-09,10204.0,57268.0,16659.25,1928.2099609375,3042.449951171875,23534.529296875,6431.89990234375,799.2899780273438,14460.599609375,,4378.33984375,5296.7001953125,9005.01953125,7960.5498046875,2389.37109375,19382.0,4141.4501953125,1067.989990234375,15478.9296875,10273.689453125
2014-10-10,10040.0,55312.0,16544.099609375,1906.1300048828125,2991.5,23088.5390625,6340.0,787.6900024414062,14227.400390625,1940.9200439453125,4276.240234375,5188.2998046875,8788.8095703125,7859.9501953125,2374.5400390625,19200.0,4073.7099609375,1053.3199462890625,15300.5498046875,10150.4892578125
2014-10-13,,57957.0,16321.0703125,1874.739990234375,2998.320068359375,23143.380859375,6366.2001953125,786.7000122070312,,1927.2099609375,4213.66015625,5155.5,8812.4296875,7884.25,2366.009033203125,19139.0,4078.699951171875,1049.300048828125,,10187.2890625
2014-10-14,9894.0,58015.0,16315.1904296875,1877.699951171875,3000.989990234375,23047.970703125,6392.7001953125,787.8800048828125,14036.7001953125,1929.25,4227.169921875,5207.39990234375,8825.2099609375,7864.0,2359.47509765625,19155.0,4088.25,1061.5999755859375,14936.509765625,10204.8896484375
2014-10-15,9653.0,56135.0,16141.740234375,1862.489990234375,2892.550048828125,23140.05078125,6211.60009765625,760.989990234375,13869.900390625,1925.9100341796875,4215.31982421875,5245.60009765625,8571.9501953125,,2373.669921875,18304.0,3939.719970703125,1072.449951171875,15073.51953125,9838.490234375
2014-10-16,9979.0,54298.0,16117.240234375,1862.760009765625,2874.64990234375,22900.939453125,6195.89990234375,755.0,14053.0,1918.8299560546875,4217.39013671875,5254.89990234375,8582.900390625,7748.2001953125,2356.4990234375,18083.0,3918.6201171875,1086.1099853515625,14738.3798828125,9669.6904296875
2014-10-17,10543.0,55724.0,16380.41015625,1886.760009765625,2962.239990234375,23023.2109375,6310.2998046875,777.3499755859375,14227.7001953125,1900.6600341796875,4258.43994140625,5271.7001953125,8850.26953125,7779.7001953125,2341.18408203125,18700.0,4033.179931640625,1082.3299560546875,14532.509765625,9956.7900390625
2014-10-20,11093.0,54303.0,16399.669921875,1904.010009765625,2927.300048828125,23070.259765625,6267.10009765625,771.2000122070312,14337.7998046875,1930.06005859375,4316.06982421875,5319.39990234375,8717.759765625,7879.39990234375,2356.72802734375,18540.0,3991.239990234375,1094.969970703125,15111.23046875,9915.1904296875
2014-10-21,10872.0,52432.0,16614.810546875,1941.280029296875,2991.4599609375,23088.580078125,6372.2998046875,788.5900268554688,14547.7001953125,1915.280029296875,4419.47998046875,5325.0,8886.9599609375,7927.75,2339.656982421875,19057.0,4081.239990234375,1112.8499755859375,14804.2802734375,10152.0888671875
2014-10-22,10548.0,52411.0,16461.3203125,1927.1099853515625,3008.530029296875,23403.970703125,6399.7001953125,792.3900146484375,14312.099609375,1936.969970703125,4382.85009765625,5385.89990234375,8940.1396484375,7995.89990234375,2326.552978515625,19266.0,4105.08984375,1096.8699951171875,15195.76953125,10249.8896484375
2014-10-23,10268.0,50713.0,16677.900390625,1950.8199462890625,3044.300048828125,23333.1796875,6419.2001953125,799.4000244140625,14486.7998046875,1931.6500244140625,4452.7900390625,5383.10009765625,9047.3095703125,,2302.41796875,19434.0,4157.68017578125,1116.489990234375,15138.9599609375,10333.689453125
2014-10-24,10556.0,51941.0,16805.41015625,1964.5799560546875,3030.3701171875,23302.19921875,6388.7001953125,796.1199951171875,14543.7998046875,1925.68994140625,4483.72021484375,5412.2001953125,8987.7998046875,,2302.280029296875,19495.0,4128.89990234375,1118.8199462890625,15291.6396484375,10339.2890625
2014-10-27,10296.0,50504.0,16817.939453125,1961.6300048828125,2998.840087890625,23143.23046875,6363.5,791.469970703125,14469.0,1931.969970703125,4485.93017578125,5459.0,8902.6103515625,7991.7001953125,2290.43701171875,19028.0,4096.740234375,1117.47998046875,15388.7197265625,10195.189453125
2014-10-28,10447.0,52330.0,17005.75,1985.050048828125,3036.14990234375,23520.359375,6402.2001953125,799.0499877929688,14624.2998046875,1925.6800537109375,4564.2900390625,5452.60009765625,9068.1904296875,8027.60009765625,2337.87109375,19476.0,4112.669921875,1149.449951171875,15329.91015625,10394.7890625
2014-10-29,10227.0,51049.0,16974.310546875,1982.300048828125,3022.419921875,23819.869140625,6453.89990234375,799.7000122070312,14527.599609375,1961.1700439453125,4549.22998046875,5447.7001953125,9082.8095703125,8090.4501953125,2373.030029296875,19157.0,4110.64013671875,1146.3699951171875,15553.91015625,10247.7890625
2014-10-30,10539.0,52337.0,17195.419921875,1994.6500244140625,3035.89990234375,23702.0390625,6463.60009765625,804.2100219726562,14458.7001953125,1958.9300537109375,4566.14013671875,5476.2001953125,9114.83984375,8169.2001953125,2391.075927734375,19194.0,4141.240234375,1155.77001953125,15658.2001953125,10263.689453125
2014-10-31,11019.0,54629.0,17390.51953125,2018.050048828125,3113.320068359375,23998.060546875,6546.5,819.47998046875,14613.2998046875,1964.4300537109375,4630.740234375,5526.60009765625,9326.8701171875,8322.2001953125,2420.177978515625,19783.0,4233.08984375,1173.510009765625,16413.759765625,10477.7890625
2014-11-03,11374.0,53947.0,17366.240234375,2017.81005859375,3082.320068359375,23915.970703125,6488.0,812.9199829101562,14537.599609375,1952.969970703125,4638.91015625,5506.89990234375,9251.7001953125,8324.150390625,2430.970947265625,19369.0,4194.02978515625,1170.199951171875,,10374.3896484375
2014-11-04,11024.0,54384.0,17383.83984375,2012.0999755859375,3034.239990234375,23845.66015625,6454.0,801.5700073242188,14390.400390625,1935.18994140625,4623.64013671875,5519.89990234375,9166.4697265625,,2430.737060546875,18934.0,4130.18994140625,1165.4200439453125,16862.470703125,10154.3896484375
2014-11-05,10886.0,53698.0,17484.529296875,2023.5699462890625,3091.5400390625,23695.619140625,6539.10009765625,815.5599975585938,14548.2998046875,1931.4300537109375,4620.72021484375,5517.89990234375,9315.48046875,8338.2998046875,2420.39599609375,19427.0,4208.419921875,1167.0699462890625,16937.3203125,10276.8896484375
2014-11-06,,52637.0,17554.470703125,2031.2099609375,3102.070068359375,23649.310546875,6551.2001953125,819.0,14563.400390625,1936.47998046875,4638.47021484375,5506.10009765625,9377.41015625,,2425.80908203125,19285.0,4227.68017578125,1171.8599853515625,16792.48046875,10261.7890625
2014-11-07,10589.0,53223.0,17573.9296875,2031.9200439453125,3064.919921875,23550.240234375,6567.2001953125,813.6699829101562,14690.7998046875,1939.8699951171875,4632.52978515625,5549.10009765625,9291.830078125,8337.0,2419.14599609375,19095.0,4189.89013671875,1173.3199462890625,16880.380859375,10126.2890625
2014-11-10,10393.0,52725.0,17613.740234375,2038.260009765625,3094.60009765625,23744.69921875,6611.2998046875,819.7999877929688,14709.7998046875,1958.22998046875,4651.6201171875,5524.0,9351.8701171875,8344.25,2473.18310546875,19258.0,4222.81982421875,1179.5699462890625,16780.529296875,10272.9892578125
2014-11-11,10272.0,52474.0,17614.900390625,2039.6800537109375,3104.590087890625,23808.279296875,6627.39990234375,823.3499755859375,14760.2998046875,1963.0,4660.56005859375,5517.10009765625,9369.0302734375,8362.650390625,2470.594970703125,19255.0,4244.10009765625,1179.9599609375,17124.109375,10338.7890625
2014-11-12,10072.0,52979.0,17612.19921875,2038.25,3047.300048828125,23938.1796875,6611.0,812.27001953125,14856.2001953125,1967.27001953125,4675.14013671875,5463.10009765625,9210.9599609375,8383.2998046875,2494.27587890625,18702.0,4179.8798828125,1186.469970703125,17197.05078125,10157.2890625
2014-11-13,9920.0,51846.0,17652.7890625,2039.3299560546875,3056.800048828125,24019.939453125,6635.5,814.1500244140625,14778.7998046875,1960.510009765625,4680.14013671875,5442.7001953125,9248.509765625,8357.849609375,2486.669921875,18782.0,4187.9501953125,1175.4200439453125,17392.7890625,10140.3896484375
2014-11-14,9750.0,51772.0,17634.740234375,2039.8199462890625,3059.989990234375,24087.380859375,6654.39990234375,815.9299926757812,14843.099609375,1945.1400146484375,4688.5400390625,5454.2998046875,9252.9404296875,8389.900390625,2479.18505859375,18965.0,4202.4599609375,1173.81005859375,17490.830078125,10147.9892578125
2014-11-17,9677.0,51257.0,17647.75,2041.3199462890625,3084.7900390625,23797.080078125,6672.0,819.75,14882.5,1943.6300048828125,4671.0,5412.5,9306.349609375,8430.75,2475.1201171875,19216.0,4226.10009765625,1164.22998046875,16973.80078125,10308.9892578125
2014-11-18,9795.0,52062.0,17687.8203125,2051.800048828125,3120.419921875,23529.169921875,6709.10009765625,826.0399780273438,14973.0,1967.010009765625,4702.43994140625,5399.7001953125,9456.5302734375,8425.900390625,2457.529052734375,19352.0,4262.3798828125,1170.280029296875,17344.060546875,10432.8896484375
2014-11-19,9584.0,53403.0,17685.73046875,2048.719970703125,3123.1201171875,23373.310546875,6696.60009765625,827.1699829101562,14980.2001953125,1966.8699951171875,4675.7099609375,5368.7998046875,9472.7998046875,8382.2998046875,2451.1669921875,19379.0,4266.18994140625,1157.68994140625,17288.75,10376.7890625
2014-11-20,9672.0,,17719.0,2052.75,3102.2099609375,23349.640625,6678.89990234375,823.4299926757812,15075.2001953125,1958.0400390625,4701.8701171875,5316.2001953125,9483.9697265625,8401.900390625,2452.616943359375,19209.0,4234.2099609375,1170.75,17300.859375,10209.189453125
2014-11-21,9977.0,56084.0,17810.060546875,2063.5,3194.219970703125,23437.119140625,6750.7998046875,841.97998046875,15111.099609375,1964.8399658203125,4712.97021484375,5304.2998046875,9732.5498046875,8477.349609375,2487.111083984375,19954.0,4347.22998046875,1172.4200439453125,17357.509765625,10520.7890625
2014-11-24,,55407.0,17817.900390625,2069.409912109375,3211.699951171875,23893.140625,6729.7998046875,844.5800170898438,15015.400390625,1978.5400390625,4754.89013671875,5361.7998046875,9785.5400390625,8530.150390625,2533.887939453125,19925.0,4368.43994140625,1186.93994140625,,10642.4892578125
2014-11-25,9937.0,55561.0,17814.939453125,2067.030029296875,3226.14990234375,23843.91015625,6731.10009765625,846.739990234375,15073.7001953125,1980.2099609375,4758.25,5334.7998046875,9861.2099609375,8463.099609375,2567.596923828125,20009.0,4382.31005859375,1186.3299560546875,17407.619140625,10699.5888671875
2014-11-26,10125.0,55098.0,17827.75,2072.830078125,3226.080078125,24111.98046875,6729.2001953125,846.02001953125,15038.400390625,1980.8399658203125,4787.31982421875,5396.2001953125,9915.5595703125,8475.75,2604.886962890625,19938.0,4373.419921875,1190.6199951171875,17383.580078125,10646.9892578125
2014-11-27,10123.0,54721.0,,,3244.919921875,24004.279296875,6723.39990234375,848.8699951171875,14922.400390625,1982.0899658203125,,5332.39990234375,9974.8701171875,8494.2001953125,2630.0458984375,20100.0,4382.33984375,,17248.5,10727.5888671875
2014-11-28,9809.0,54664.0,17828.240234375,2067.56005859375,3250.929931640625,23987.44921875,6722.60009765625,850.5399780273438,14744.7001953125,1980.780029296875,4791.6298828125,5313.0,9980.849609375,8588.25,2682.9189453125,20014.0,4390.18017578125,1173.22998046875,17459.849609375,10770.689453125
2014-12-01,9367.0,52276.0,17776.80078125,2053.43994140625,3232.909912109375,23367.44921875,6656.39990234375,848.02001953125,14625.2998046875,1965.219970703125,4727.35009765625,5207.7001953125,9963.509765625,8555.900390625,2680.739990234375,19686.0,4377.330078125,1154.050048828125,17590.099609375,10672.7890625
2014-12-02,9378.0,51612.0,17879.55078125,2066.550048828125,3238.35009765625,23654.30078125,6742.10009765625,851.5700073242188,14620.099609375,1965.8299560546875,4755.81005859375,5281.2998046875,9934.080078125,8524.7001953125,2763.31689453125,19780.0,4388.2998046875,1168.449951171875,17663.220703125,10749.189453125
2014-12-03,9666.0,52320.0,17912.619140625,2074.330078125,3247.719970703125,23428.619140625,6716.60009765625,852.8099975585938,14754.099609375,1969.9100341796875,4774.47021484375,5321.7998046875,9971.7900390625,8537.650390625,2779.736083984375,19978.0,4391.85986328125,1179.010009765625,17720.4296875,10875.8896484375
2014-12-04,9559.0,51427.0,17900.099609375,2071.919921875,3191.25,23832.560546875,6679.39990234375,842.72998046875,14583.400390625,1986.6099853515625,4769.43994140625,5368.7998046875,9851.349609375,8564.400390625,2900.362060546875,19424.0,4323.89013671875,1173.010009765625,17887.2109375,10619.8896484375
2014-12-05,9581.0,51992.0,17958.7890625,2075.3701171875,3277.3798828125,24002.640625,6742.7998046875,860.1900024414062,14473.7001953125,1986.6199951171875,4780.759765625,5335.2998046875,10087.1201171875,8538.2998046875,2938.781005859375,20087.0,4419.47998046875,1182.4300537109375,17920.44921875,10900.689453125
2014-12-08,,50274.0,17852.48046875,2060.31005859375,3247.989990234375,24047.669921875,6672.2001953125,852.8900146484375,14144.2001953125,1978.949951171875,4740.68994140625,5338.60009765625,10014.990234375,8438.25,3021.52392578125,19951.0,4375.47998046875,1167.2099609375,17935.640625,10805.189453125
2014-12-09,8889.0,50193.0,17801.19921875,2059.820068359375,3162.77001953125,23485.830078125,6529.5,832.780029296875,14195.7001953125,1970.949951171875,4766.47021484375,5282.7001953125,9793.7099609375,8340.7001953125,2859.9189453125,19390.0,4263.93994140625,1188.06005859375,17813.380859375,10461.5888671875
2014-12-10,8279.0,49548.0,17533.150390625,2026.1400146484375,3150.949951171875,23524.51953125,6500.0,827.969970703125,13853.0,1945.56005859375,4684.02001953125,5259.0,9799.73046875,8355.650390625,2940.876953125,19218.0,4227.91015625,1161.8599853515625,17412.580078125,10396.8896484375
2014-12-11,8651.0,49861.0,17596.33984375,2035.3299560546875,3159.110107421875,23312.5390625,6461.7001953125,826.780029296875,13905.099609375,1916.5899658203125,4708.16015625,5231.0,9862.5302734375,8292.900390625,2925.742919921875,19201.0,4225.85986328125,1166.9599609375,17257.400390625,10431.7890625
2014-12-12,8267.0,48002.0,17280.830078125,2002.3299560546875,3067.320068359375,23249.19921875,6300.60009765625,805.4299926757812,13731.099609375,1921.7099609375,4653.60009765625,5219.60009765625,9594.73046875,8224.099609375,2938.173095703125,18601.0,4108.93017578125,1152.43994140625,17371.580078125,10144.9892578125
2014-12-15,7582.0,47019.0,17180.83984375,1989.6300048828125,2982.89990234375,23027.849609375,6182.7001953125,786.72998046875,13705.099609375,1920.3599853515625,4605.16015625,5186.10009765625,9334.009765625,8219.599609375,2953.4208984375,18079.0,4005.3798828125,1140.300048828125,17099.400390625,9903.890625
2014-12-16,7670.0,47008.0,17068.869140625,1972.739990234375,3049.989990234375,22670.5,6331.7998046875,801.8800048828125,13861.5,1904.1300048828125,4547.830078125,5152.2998046875,9563.8896484375,8067.60009765625,3021.51806640625,18670.0,4093.199951171875,1139.3699951171875,16755.3203125,10081.890625
2014-12-17,7976.0,48714.0,17356.869140625,2012.8900146484375,3051.989990234375,22585.83984375,6336.5,804.0599975585938,14213.900390625,1900.1600341796875,4644.31005859375,5161.89990234375,9544.4296875,8029.7998046875,3061.02001953125,18569.0,4111.91015625,1174.8399658203125,16819.73046875,10049.490234375
2014-12-18,7889.0,48496.0,17778.150390625,2061.22998046875,3153.77001953125,22832.2109375,6466.0,830.0599975585938,14346.7998046875,1897.5,4748.39990234375,5210.7998046875,9811.0595703125,8159.2998046875,3057.52099609375,19061.0,4249.490234375,1192.1600341796875,17210.05078125,10391.2890625
2014-12-19,8022.0,49651.0,17804.80078125,2070.64990234375,3141.280029296875,23116.630859375,6545.2998046875,831.9299926757812,14468.2998046875,1929.97998046875,4765.3798828125,5338.60009765625,9786.9599609375,8225.2001953125,3108.595947265625,18984.0,4241.64990234375,1195.9599609375,17621.400390625,10363.5888671875
2014-12-22,7460.0,50121.0,17959.439453125,2078.5400390625,3154.909912109375,23408.5703125,6576.7001953125,835.9500122070312,14432.400390625,1943.1199951171875,4781.419921875,5442.0,9865.759765625,8324.0,3127.445068359375,19074.0,4254.43017578125,1201.8599853515625,17635.140625,10370.9892578125
2014-12-23,7669.0,50890.0,18024.169921875,2082.169921875,3192.469970703125,23333.689453125,6598.2001953125,846.8400268554688,14594.0,1939.02001953125,4765.419921875,5380.89990234375,9922.1103515625,8267.0,3032.612060546875,19352.0,4314.97021484375,1202.43994140625,,10477.689453125
2014-12-24,,,18030.2109375,2081.8798828125,,23349.33984375,6609.89990234375,843.8599853515625,14609.2998046875,1946.6099853515625,4773.47021484375,5394.5,,8174.10009765625,2972.531982421875,,4295.85009765625,1206.780029296875,17854.23046875,10481.7890625
2014-12-25,,,,,,,,,,,,,,,,,,,17808.75,
2014-12-26,,50145.0,18053.7109375,2088.77001953125,,,,,,1948.1600341796875,4806.85986328125,,,8200.7001953125,3157.60302734375,,,1215.2099609375,17818.9609375,
2014-12-29,8443.0,50594.0,18038.23046875,2090.570068359375,,23773.1796875,6633.5,846.969970703125,14663.900390625,1927.8599853515625,4806.91015625,5473.7998046875,9927.1298828125,8246.2998046875,3168.01611328125,19130.0,4317.93017578125,1219.1099853515625,17729.83984375,10394.189453125
2014-12-30,8579.0,50007.0,17983.0703125,2080.35009765625,3135.949951171875,23501.099609375,6547.0,834.3400268554688,14640.0,1915.5899658203125,4777.43994140625,5416.60009765625,9805.5498046875,8248.25,3165.81494140625,19012.0,4245.5400390625,1213.050048828125,17450.76953125,10279.189453125
2014-12-31,,,17823.0703125,2058.89990234375,,23605.0390625,6566.10009765625,839.52001953125,14632.400390625,,4736.0498046875,5411.0,,8282.7001953125,3234.677001953125,,4272.75,1204.699951171875,,10279.4892578125
2015-01-02,8667.0,48512.0,17832.990234375,2058.199951171875,,23721.30078125,6547.7998046875,835.969970703125,14753.7001953125,1926.43994140625,4726.81005859375,5435.89990234375,9764.73046875,8395.4501953125,,19130.0,4252.2900390625,1198.800048828125,,10350.7890625
2015-01-05,8124.0,47517.0,17501.650390625,2020.5799560546875,3023.139892578125,23721.3203125,6417.2001953125,811.7899780273438,14392.7001953125,1915.75,4652.56982421875,5450.2998046875,9473.16015625,8378.400390625,3350.51904296875,18188.0,4111.35986328125,1181.3499755859375,17408.7109375,9993.2900390625
2015-01-06,8058.0,48001.0,17371.640625,2002.6099853515625,,23485.41015625,6366.5,805.469970703125,14246.7998046875,1882.449951171875,4592.740234375,5364.7998046875,9469.66015625,8127.35009765625,3351.446044921875,18143.0,4083.5,1161.31005859375,16883.189453125,9871.08984375
2015-01-07,8246.0,49463.0,17584.51953125,2025.9000244140625,3026.7900390625,23681.259765625,6419.7998046875,810.9400024414062,14285.0,1883.8299560546875,4650.47021484375,5353.60009765625,9518.1796875,8102.10009765625,3373.9541015625,18123.0,4112.72998046875,1175.969970703125,16885.330078125,9891.390625
2015-01-08,8395.0,49943.0,17907.869140625,2062.139892578125,3135.080078125,23835.529296875,6570.0,837.72998046875,14457.7001953125,1904.6500244140625,4736.18994140625,5381.5,9837.6103515625,8234.599609375,3293.4560546875,18792.0,4260.18994140625,1196.1300048828125,17167.099609375,10114.990234375
2015-01-09,8460.0,48840.0,17737.369140625,2044.81005859375,3042.89990234375,23919.94921875,6501.10009765625,824.3900146484375,14384.900390625,1924.699951171875,4704.06982421875,5465.60009765625,9648.5,8284.5,3285.412109375,18177.0,4179.06982421875,1185.6800537109375,17197.73046875,9718.990234375
2015-01-12,8202.0,48140.0,17640.83984375,2028.260009765625,3084.179931640625,24026.4609375,6501.39990234375,832.760009765625,14265.0,1920.949951171875,4664.7099609375,5422.7001953125,9781.900390625,8323.0,3229.31591796875,18349.0,4228.240234375,1180.0899658203125,,9797.490234375
2015-01-13,8227.0,48042.0,17613.6796875,2023.030029296875,3133.860107421875,24215.970703125,6542.2001953125,845.2999877929688,14187.2001953125,1917.1400146484375,4661.5,5404.7001953125,9941.0,8299.400390625,3235.301025390625,18709.0,4290.27978515625,1180.6400146484375,17087.7109375,9965.990234375
2015-01-14,8425.0,47646.0,17427.08984375,2011.27001953125,3089.669921875,24112.599609375,6388.5,833.75,14084.400390625,1913.6600341796875,4639.31982421875,5353.60009765625,9817.080078125,8277.5498046875,3222.43701171875,18410.0,4223.240234375,1177.06005859375,16795.9609375,9845.990234375
2015-01-15,8473.0,48026.0,17320.7109375,1992.6700439453125,3157.360107421875,24350.91015625,6498.7998046875,851.7999877929688,14041.7998046875,1914.1400146484375,4570.81982421875,5331.39990234375,10032.6103515625,8494.150390625,3336.455078125,18845.0,4323.2001953125,1154.7099609375,17108.69921875,9982.490234375
2015-01-16,8659.0,49017.0,17511.5703125,2019.4200439453125,3202.239990234375,24103.51953125,6550.2998046875,862.8200073242188,14309.400390625,1888.1300048828125,4634.3798828125,5299.2001953125,10167.76953125,8513.7998046875,3376.4951171875,19255.0,4379.6201171875,1176.6500244140625,16864.16015625,10038.890625
2015-01-19,8624.0,47758.0,,,3220.89990234375,23738.490234375,6585.5,866.8099975585938,14312.5,1902.6199951171875,,5309.10009765625,10242.349609375,8550.7001953125,3116.35107421875,19481.0,4394.93017578125,,17014.2890625,10157.4892578125
2015-01-20,8583.0,47877.0,17515.23046875,2022.550048828125,3244.919921875,23951.16015625,6620.10009765625,873.7899780273438,14308.400390625,1918.31005859375,4654.85009765625,5307.7001953125,10257.1298828125,8695.599609375,3173.052001953125,19659.0,4446.02001953125,1170.25,17366.30078125,10283.8896484375
2015-01-21,8674.0,49224.0,17554.279296875,2032.1199951171875,3269.72998046875,24352.580078125,6728.0,881.4000244140625,14560.400390625,1921.22998046875,4667.419921875,5393.39990234375,10299.23046875,8729.5,3323.611083984375,19981.0,4484.81982421875,1166.25,17280.48046875,10335.2890625
2015-01-22,8775.0,49443.0,17813.98046875,2063.14990234375,3322.64990234375,24522.630859375,6796.60009765625,894.260009765625,14764.0,1920.8199462890625,4750.39990234375,5419.89990234375,10435.6201171875,8761.400390625,3343.343994140625,20470.0,4552.7998046875,1190.3699951171875,17329.01953125,10510.5888671875
2015-01-23,8738.0,48775.0,17672.599609375,2051.820068359375,3382.550048828125,24850.44921875,6832.7998046875,911.72998046875,14779.400390625,1936.0899658203125,4757.8798828125,5501.7998046875,10649.580078125,8835.599609375,3351.763916015625,20520.0,4640.68994140625,1188.9300537109375,17511.75,10581.4892578125
2015-01-26,8809.0,48577.0,17678.69921875,2057.090087890625,3414.280029296875,24909.900390625,6852.39990234375,920.0,14797.7998046875,1935.6800537109375,4771.759765625,,10798.330078125,,3383.181884765625,20757.0,4675.1298828125,1200.739990234375,17468.51953125,10696.0888671875
2015-01-27,9015.0,48591.0,17387.2109375,2029.550048828125,3372.580078125,24807.279296875,6811.60009765625,911.3800048828125,14833.900390625,1952.4000244140625,4681.5,5547.2001953125,10628.580078125,8910.5,3352.9599609375,20646.0,4624.2099609375,1194.6600341796875,17768.30078125,10598.8896484375
2015-01-28,8773.0,47695.0,17191.369140625,2002.1600341796875,3358.9599609375,24861.810546875,6825.89990234375,909.719970703125,14602.900390625,1961.5799560546875,4637.990234375,5552.7998046875,10710.9697265625,8914.2998046875,3305.738037109375,20478.0,4610.93994140625,1175.1199951171875,17795.73046875,10456.8896484375
2015-01-29,8485.0,47762.0,17416.849609375,2021.25,3371.830078125,24595.849609375,6810.60009765625,912.280029296875,14637.2998046875,1951.02001953125,4683.41015625,5569.5,10737.8701171875,8952.349609375,3262.304931640625,20594.0,4631.43017578125,1190.1800537109375,17606.220703125,10507.5888671875
2015-01-30,8491.0,46908.0,17164.94921875,1994.989990234375,3351.43994140625,24507.05078125,6749.39990234375,906.280029296875,14673.5,1949.260009765625,4635.240234375,5588.2998046875,10694.3203125,8808.900390625,3210.363037109375,20503.0,4604.25,1165.3900146484375,17674.390625,10403.2890625
2015-02-02,8491.0,47651.0,17361.0390625,2020.8499755859375,3370.110107421875,24484.740234375,6782.60009765625,908.2100219726562,14900.5,1952.6800537109375,4676.68994140625,5625.2998046875,10828.009765625,8797.400390625,3128.300048828125,20486.0,4627.669921875,1175.510009765625,17558.0390625,10328.0888671875
2015-02-03,9022.0,48964.0,17666.400390625,2050.030029296875,3414.179931640625,24554.779296875,6871.7998046875,918.3200073242188,15062.900390625,1951.9599609375,4727.740234375,5707.39990234375,10890.9501953125,8756.5498046875,3204.906982421875,21012.0,4677.89990234375,1196.989990234375,17335.849609375,10598.189453125
2015-02-04,8958.0,49301.0,17673.01953125,2041.510009765625,3415.530029296875,24679.759765625,6860.0,922.3900146484375,14995.7001953125,1962.7900390625,4716.7001953125,5777.2998046875,10911.3203125,8723.7001953125,3174.1259765625,20942.0,4696.2998046875,1191.43994140625,17678.740234375,10577.7890625
2015-02-05,9102.0,49234.0,17884.880859375,2062.52001953125,3408.9599609375,24765.490234375,6865.89990234375,923.2999877929688,15124.900390625,1952.8399658203125,4765.10009765625,5811.0,10905.41015625,8711.7001953125,3136.531005859375,20819.0,4703.2998046875,1208.7099609375,17504.619140625,10535.4892578125
2015-02-06,9009.0,48792.0,17824.2890625,2055.469970703125,3398.159912109375,24679.390625,6853.39990234375,921.280029296875,15083.900390625,1955.52001953125,4744.39990234375,5820.2001953125,10846.3896484375,8661.0498046875,3075.906982421875,20761.0,4691.02978515625,1205.4599609375,17648.5,10573.0888671875
2015-02-09,9120.0,49383.0,17729.2109375,2046.739990234375,3347.75,24521.0,6837.2001953125,912.4500122070312,15100.7001953125,1947.0,4726.009765625,5814.89990234375,10663.509765625,8526.349609375,3095.1240234375,20367.0,4651.080078125,1195.8299560546875,17711.9296875,10364.8896484375
2015-02-10,9017.0,48510.0,17868.759765625,2068.590087890625,3383.1298828125,24528.099609375,6829.10009765625,921.469970703125,15112.5,1935.8599853515625,4787.64013671875,5800.60009765625,10753.830078125,8565.5498046875,3141.593017578125,20726.0,4695.64990234375,1203.1800537109375,17652.6796875,10500.0888671875
