Price,DailyChange,WeeklyChange,MonthlyChange,YTDChange,Name
255.6300048828125,0.7250134541771258,1.0834772034390872,-2.6245560030480397,-5.58680563930698,Apple_US
369.3699951171875,-0.21612185793732364,0.9290362284186227,-8.842550841666041,-21.720925362406064,Microsoft_US
210.57000732421875,1.1043371606930696,1.4599663371427818,-2.882575310798763,-7.033109349130795,Amazon_US
381.260009765625,2.5581734406523227,2.4589569681710444,-6.079714373392797,-12.968246309669917,Tesla_US
579.22998046875,1.240972423285469,5.787705685999001,-13.179587564562256,-10.867616756741983,Meta_US
175.75,0.7740860956204632,2.633727144452802,-3.9775374195710533,-6.931687024131927,Nvidia_US
297.3900146484375,3.4184229980878333,5.862879265787857,-1.8245156119140682,-5.56898150126589,Alphabet_US
244.1199951171875,-0.13091446613590074,2.0397882929169553,-0.4810468487117525,18.359178257475463,Johnson&Johnson_US
295.3800048828125,0.41474068721609747,1.2754581272695686,-1.3393932894969152,-8.838518075362078,JPMorganChase_US
298.510009765625,-1.2341121589692805,-2.2976431256240826,-6.85243279290737,-13.667292933959152,Visa_US
124.73999786376953,0.370131227060555,2.0952672714024345,-2.2017044859786505,10.851363603789132,Walmart_US
144.08999633789062,-0.24231936970342538,1.1725868490493063,-8.976630726419554,2.3436414511667003,Procter&Gamble_US
273.9800109863281,1.2528233468780403,2.212282582881331,-5.428813768929186,-17.922112567983582,UnitedHealth_US
329.55999755859375,0.2037103226963044,0.3440626337461339,-10.118038188478074,-4.0647451049266925,HomeDepot_US
491.6499938964844,-1.6030920439735086,-1.8172753077415171,-5.979880294428231,-12.562198208431086,Mastercard_US
49.27000045776367,1.0666676056690694,2.1351549408354265,-1.4939687546713931,-11.441413625923236,BankofAmerica_US
96.55999755859375,0.186761060702767,1.9102876607849595,-6.288823077792793,-13.670094880747818,Disney_US
44.630001068115234,-1.3265498124995778,-1.2610612504493024,-4.534757073550299,-23.00459636647365,PayPal_US
241.3699951171875,-0.7034748646479239,0.2034167321664393,-11.624926979944128,-27.581756988507333,Adobe_US
95.55000305175781,-0.6240233641177872,2.389630694627276,-3.1522405178522894,5.011545549012464,Netflix_US
76.08000183105469,0.039446125040210056,1.8610246943543407,-1.9166079134313008,10.826279408763973,CocaCola_US
154.64999389648438,-0.4121317646457734,2.532647363956464,-4.812315714388349,9.70375962018677,PepsiCo_US
48.029998779296875,8.837520092424068,8.9115656262029,5.375157634532934,21.965458294985353,Intel_US
49.38999938964844,-1.6135485278498396,-2.660627205677213,-3.535158879531042,24.005196090347148,Verizon_US
28.309999465942383,-2.3456374975664662,-2.1092690482099496,-2.3119395682441812,16.62014199714661,AT&T_US
28.549999237060547,1.6737867330181233,3.5545866996157693,7.250181581447035,15.282929280676516,Pfizer_US
120.83999633789062,0.45722455580452515,1.6059833749380026,1.2096990887015657,14.358885865229176,Merck_US
197.41000366210938,-4.586752302720221,-4.995423244337804,6.117295574631254,27.86475461804376,Chevron_US
160.77999877929688,-5.234000171600661,-2.8108529906047286,7.31543913982069,31.96221456124779,ExxonMobil_US
214.97999572753906,-1.1540805104737983,1.8283444011113037,-8.980061177284139,-5.49488724696412,AbbVie_US
77.93000030517578,0.4382059328943644,-5.148494606122311,-3.6354672209164884,2.485533096913084,Cisco_US
44.630001068115234,-15.505487834206699,-14.288455291557312,-23.891538996172557,-29.004055563255548,Nike_US
307.2900085449219,-1.1261623294733791,-0.5308594729358407,-7.37022439537035,1.8949362686033533,McDonalds_US
80.56999969482422,1.2058774991992927,1.9615326722414173,-4.003336826086434,-14.951688109536054,WellsFargo_US
115.30000305175781,1.666519115262055,2.5709450186794935,3.5752815018365913,-2.3580508853747184,Citigroup_US
207.32000732421875,4.165205544775485,6.668042124495099,-8.794153556410201,-8.978353850219756,Boeing_US
145.25,0.013774201645277984,0.8750569197636171,-9.720926999179735,-9.837016013865952,3M_US
860.2100219726562,1.6808747032978077,4.567004601675584,-0.8117587808986748,-5.424999568853317,GoldmanSachs_US
166.1699981689453,0.9722250553069633,1.8011410392448024,-0.8413913633506631,-8.144012783112043,MorganStanley_US
301.45001220703125,-0.3405179654477841,0.6880648845328796,-3.136139428690443,-19.1237616178729,AmericanExpress_US
243.13999938964844,0.30941870617127165,0.6082679818930181,-2.7673351341706787,-16.114492097630585,IBM_US
730.3200073242188,3.085563711936068,3.858132906983869,-0.22541408048766254,22.328970625355325,Caterpillar_US
228.1999969482422,0.9600487460357687,1.3456494221861126,-7.224459968399288,17.078280858891027,Honeywell_US
617.6400146484375,2.192293002674317,-1.5446419232986397,-7.049116180636439,24.910989594262656,LockheedMartin_US
292.67999267578125,3.1398682056121396,2.608330772726841,-13.74404752643228,-8.61844557547522,GeneralElectric_US
11.680000305175781,1.213174556200558,0.6896544920278691,-8.82123401581223,-11.495511099330457,Ford_US
75.04000091552734,0.724833443660855,-0.7407375263181359,-4.303204061754496,-7.115735010725144,GeneralMotors_US
90.43000030517578,0.9376091099692285,-0.8660391415869051,-6.917139593572774,8.38772986522085,Starbucks_US
996.5599975585938,0.013047066403881757,1.726123893545073,-1.0111838979805832,16.784252202341634,Costco_US
72.48999786376953,0.9328852294517631,1.8404011702406464,-10.028548916047397,-8.790189122855896,CVSHealth_US
120.44999694824219,-0.6188118967695,2.9487153403779276,0.30812384372549406,21.05762175580541,Target_US
162.02999877929688,1.4589867724354555,2.830482482558483,0.18549623426888928,5.320256935137091,TJXCompanies_US
67.5999984741211,1.6847097783286857,1.1067871029228904,5.9063082170118575,-1.8481376056461607,DeltaAirLines_US
11.130000114440918,3.63128819026175,3.9215693258448647,-10.67415665838032,-28.100772328362645,AmericanAirlines_US
71.70999908447266,-0.3058546083271718,1.6442182601520638,-6.444882378428119,-13.45643427920269,Uber_US
13.289999961853027,-0.07518968976257812,2.270104493204106,-3.9739897736346563,-32.844874446541226,Lyft_US
80.69999694824219,0.38561706797781703,1.7397847437309322,3.4350172013420055,-3.1445064284425173,ZoomVideo_US
186.24000549316406,-0.23034910805114217,0.3232094944453534,-3.542571096449254,-26.567301837889357,Salesforce_US
93.12999725341797,2.318172586432743,4.1373106738411325,2.648950375508896,7.329817612724465,eBay_US
127.27999877929688,-1.1647771503482507,-2.497314749886881,-8.180635360940492,-25.94681366351992,Qualcomm_US
196.3000030517578,1.1126010450706492,1.494234700857211,-3.009040148355324,11.300863623724378,TexasInstruments_US
313.489990234375,1.2858971739763136,1.315356677014412,-1.0652176886118747,-9.629015374109906,Broadcom_US
210.2100067138672,3.332848784442355,3.16042710231057,4.0283065742596325,-5.933679882938792,AMD_US
145.22999572753906,-1.2779585854207465,1.694557951345388,-4.685961553097828,-25.597112185860237,Oracle_US
146.49000549316406,0.14356488625901775,-0.7251233959968073,-4.373651570901227,-12.730844179366496,Palantir_US
153.1199951171875,1.5249885169574595,-5.673631867171736,-8.99797924873541,-29.34336653897145,Snowflake_US
393.30999755859375,0.7428072716584966,0.175743072178558,-3.524822256513249,-13.287620882291618,CrowdStrike_US
48.16999816894531,1.6030337987328336,2.098342215697113,4.218946120167422,-25.720895447410175,DocuSign_US
18.290000915527344,-0.27262397298012386,1.83742676991554,-5.624346194224195,-31.137043361087315,Pinterest_US
4.900000095367432,6.52174341205396,22.194509119361495,-8.752324026217694,-39.72939696933333,Snap_US
94.9000015258789,0.29591922550118444,6.593286338387605,-2.6766491161646644,-12.711552188791298,Roku_US
50.029998779296875,-1.5157489553699222,-6.608177964707673,-13.44290754381473,62.11924105573414,Moderna_US
130.4600067138672,3.687813567236753,3.457579930614263,6.073671826852012,-5.709738263685238,Twilio_US
129.0500030517578,-0.6696391082581243,0.8439492230621015,-9.780474616207414,-37.29043818358788,Workday_US
79.1449966430664,0.5526585740738055,-0.29604512280509976,10.321994702813587,-5.374226182907349,Okta_US
136.6699981689453,-2.580365878130897,-3.4134288558690384,-12.508807185901782,-38.03781401337477,Zscaler_US
118.66999816894531,0.5251970361370262,-4.529368257914035,0.2873289382485211,-11.288035898361892,Datadog_US
45.16999816894531,-3.7092340313933936,-4.724745171221656,-9.028899984404138,-30.572496561765327,FidelityNationalInformationServices_US
